Method,ReefName,Reef_Name,ReefID,SECTOR,Region,reef_zone,depth,report_year,DHWYear,Date,Prev.HC,mean,Change,Abs.Change,Rel.Change,Mort.prop,MaxDHW.mean,DISTURBANCE_TYPE,storm_name,description,Pre_Cover_Pct,Post_Cover_Pct,Net_Change_Pct,Growth_Adj_Loss_Pct,Mortality_Pct,MaxDHW
Manta Tow (LTMP),Wade Reef (21-588),WADE REEF,21-588,SW,Southern,_,9,2024,2023,2023-10-05,0.13613924726145119,0.14304588581004424,0.006906638548593053,-0.03965478513774317,-0.2158663054040456,0.2158663054040456,0,NA,NA,NA,13.6,14.3,0.7,-4,21.6,0
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,5,2024,2024,2024-06-05,0.2800670648981542,0.22389189234197865,-0.056175172556175546,-0.06168904776013727,-0.21525872494575501,0.21525872494575501,9.07,b,NA,partial bleaching at time of surveys,28,22.4,-5.6,-6.2,21.5,9.07
Manta Tow (LTMP),Green Island Reef (16-049),GREEN ISLAND,16-049,CA,Central,_,9,1999,1998,1999-02-02,0.061499444394335044,0.06448821733172491,0.0029887729373898678,-0.017887403645974926,-0.21453997506968137,0.21453997506968137,0.94,NA,NA,NA,6.1,6.4,0.3,-1.8,21.5,0.94
Benthic Photo (LTMP),U/N Reef (21-529),REEF 21-529,21-529,SW,Southern,_,9,2025,2024,2024-11-19,0.24402387862104383,0.22664880891297667,-0.017375069708067153,-0.06203521492454505,-0.21414786394757973,0.21414786394757973,7.19,b,NA,Aerial bl 5 2024 DHW 7.19 2024,24.4,22.7,-1.7,-6.2,21.4,7.19
Manta Tow (LTMP),Pearson Reef (11-211),PEARSON REEF,11-211,CG,Northern,_,9,2025,2024,2024-12-12,0.4071816291112013,0.3191275803107306,-0.08805404880047074,-0.08737260508697321,-0.21441120327761587,0.21441120327761587,3.64,NA,NA,NA,40.7,31.9,-8.8,-8.7,21.4,3.64
Benthic Photo (LTMP),Rebe Reef (19-209),REBE REEF,19-209,WH,Southern,_,9,2003,2002,2002-11-28,0.1889859577226206,0.17808212490473238,-0.010903832817888232,-0.048675996114790995,-0.21371793856087573,0.21371793856087573,1.7525,b,NA,Coral bleaching 2002,18.9,17.8,-1.1,-4.9,21.4,1.75
Manta Tow (LTMP),John Brewer Reef (18-075),JOHN BREWER REEF,18-075,TO,Central,_,9,2025,2025,2025-05-17,0.17301712703418218,0.17281255156220093,-2.0457547198124426e-4,-0.04728656491627956,-0.21387043815203102,0.21387043815203102,NA,NA,NA,NA,17.3,17.3,-0,-4.7,21.4,NA
Benthic Photo (LTMP),Mantis Reef (12-056),MANTIS REEF,12-056,CG,Northern,_,9,2023,2022,2022-12-03,0.1723114487572831,0.16985406444767764,-0.0024573843096054593,-0.04602014214485411,-0.212197397135925,0.212197397135925,11.08,NA,NA,NA,17.2,17,-0.2,-4.6,21.2,11.08
Benthic Photo (MMP),Richards (Bedarra) Reef (18-001),BEDARRA ISLAND,18-001,IN,Central,_,2,2023,2023,2023-06-07,0.1307434085954353,0.12999759964029725,-7.458089551380387e-4,-0.035299049444056076,-0.21226554857488902,0.21226554857488902,0.145,NA,NA,NA,13.1,13,-0.1,-3.5,21.2,0.14
Benthic Photo (MMP),Pine Island Reef (20-061),PINE ISLAND,20-061,WH,Southern,_,5,2025,2025,2025-06-22,0.19674296762583346,0.18779118257329036,-0.008951785052543099,-0.0507323350952912,-0.2118052356156833,0.2118052356156833,NA,NA,NA,NA,19.7,18.8,-0.9,-5.1,21.2,NA
Benthic Photo (LTMP),Taylor Reef (17-064),TAYLOR REEF,17-064,IN,Central,_,9,2023,2022,2023-03-10,0.08642161922812694,0.08343089338621762,-0.0029907258419093197,-0.02252765666329192,-0.2106204380375781,0.2106204380375781,5.38,b,NA,Aerial bl 5 2022,8.6,8.3,-0.3,-2.3,21.1,5.38
Benthic Photo (MMP),Fitzroy Island Reef (No 1) (16-054a),FITZROY ISLAND,16-054a,CA,Central,West,2,2017,2017,2017-06-26,0.27147524473670975,0.22423355926730312,-0.04724168546940663,-0.05916080916476939,-0.20802384200128748,0.20802384200128748,10.63,b,NA,NA,27.1,22.4,-4.7,-5.9,20.8,10.63
Benthic Photo (MMP),Humpy (Bur-ye-Bur-ye) Reef (23-016),HUMPY ISLAND AND HALFWAY ISLAND,23-016,CB,Southern,_,5,2021,2021,2021-05-06,0.2983615603962022,0.2471740150980393,-0.05118754529816291,-0.06514388549589045,-0.20791625812761674,0.20791625812761674,0,b,NA,ongoing decline post 2020 bleaching,29.8,24.7,-5.1,-6.5,20.8,0
Benthic Photo (MMP),Pine Island Reef (20-061),PINE ISLAND,20-061,WH,Southern,_,2,2024,2024,2024-07-18,0.06317441071504845,0.08009933556068624,0.01692492484563779,-0.021173807365870732,-0.20703194171979034,0.20703194171979034,9.17,NA,NA,NA,6.3,8,1.7,-2.1,20.7,9.17
Benthic Photo (MMP),Normanby-Mabel Reef (17-012),FRANKLAND ISLANDS,17-012,IN,Central,East,5,2017,2017,2017-08-06,0.4412817572288615,0.33692055173814073,-0.10436120549072075,-0.08759913081433109,-0.20586387517698207,0.20586387517698207,10.66,m,NA,NA,44.1,33.7,-10.4,-8.8,20.6,10.66
Benthic Photo (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,2021,2020,2020-10-21,0.069738641348031,0.10398187364522242,0.03424323229719142,-0.027166342542831956,-0.20557479568375492,0.20557479568375492,5.965,NA,NA,NA,7,10.4,3.4,-2.7,20.6,5.96
Manta Tow (LTMP),Chinaman Reef (22-102),CHINAMAN REEF (22-102),22-102,SW,Southern,_,9,2024,2023,2023-10-04,0.17624192082141965,0.18136489645736498,0.005122975635945326,-0.047394339825447,-0.2062782789158867,0.2062782789158867,0,NA,NA,NA,17.6,18.1,0.5,-4.7,20.6,0
Benthic Photo (MMP),Barren Island Reef (22-009),BARREN ISLAND,22-009,CB,Southern,_,2,2025,2024,2025-04-20,0.2598804032895316,0.21540024886996686,-0.04448015441956474,-0.055902582990507266,-0.20529563577638926,0.20529563577638926,11.06,b,NA,further decline as a result of bleaching in 2024,26,21.5,-4.4,-5.6,20.5,11.06
Manta Tow (LTMP),U/N Reef (19-138),REEF 19-138,19-138,WH,Southern,_,9,2021,2020,2021-02-15,0.1829281422628002,0.20448311514294532,0.02155497288014513,-0.05293186248580496,-0.20483279634762147,0.20483279634762147,3.195,NA,NA,NA,18.3,20.4,2.2,-5.3,20.5,3.19
Benthic Photo (LTMP),Agincourt Reefs (No 1) (15-099c),AGINCOURT REEF NO.1,15-099c,CA,Central,_,9,2018,2017,2017-12-16,0.12157677337258557,0.12747132544169926,0.005894552069113684,-0.03309271063928885,-0.20482720933450982,0.20482720933450982,NA,NA,NA,NA,12.2,12.7,0.6,-3.3,20.5,NA
Benthic Photo (LTMP),Low Islands Reef (16-028),LOW ISLES,16-028,CA,Central,_,9,2025,2024,2024-10-08,0.37695421002497653,0.3096307580176064,-0.06732345200737011,-0.07961378073677752,-0.20400998048786442,0.20400998048786442,6.42,m,Jasper,NA,37.7,31,-6.7,-8,20.4,6.42
Manta Tow (LTMP),Horseshoe Reef (No 1) (22-104a),HORSESHOE REEF,22-104a,SW,Southern,_,9,2024,2023,2023-10-03,0.11852313017051057,0.13717349711137905,0.018650366940868482,-0.03551406468131349,-0.20447097255992255,0.20447097255992255,0.176,NA,NA,NA,11.9,13.7,1.9,-3.6,20.4,0.18
Manta Tow (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2017,2017,2017-05-04,0.10149175545662996,0.15654917162864848,0.05505741617201852,-0.03963772966488395,-0.2010160381083286,0.2010160381083286,7.46,NA,NA,NA,10.1,15.7,5.5,-4,20.1,7.46
Benthic Photo (LTMP),Chinaman Reef (22-102),CHINAMAN REEF (22-102),22-102,SW,Southern,_,9,2021,2020,2020-09-01,0.1544590375987282,0.1653447905806571,0.010885752981928898,-0.04189597013248352,-0.20119005515061855,0.20119005515061855,6.56,NA,NA,NA,15.4,16.5,1.1,-4.2,20.1,6.56
Benthic Photo (MMP),Pelican Island Reef (23-017),PELICAN ISLAND,23-017,CB,Southern,_,5,2025,2024,2025-04-22,0.18529755917949564,0.1810321126643815,-0.004265446515114152,-0.045548955408069906,-0.2001438687051473,0.2001438687051473,13.26,NA,NA,NA,18.5,18.1,-0.4,-4.6,20,13.26
Benthic Photo (LTMP),Monsoon Reef (11-029),MONSOON REEF,11-029,CG,Northern,_,9,2025,2024,2024-12-16,0.16594303089337115,0.1585879279290547,-0.0073551029643164345,-0.039770524683662656,-0.1994925430170882,0.1994925430170882,5.345,NA,NA,NA,16.6,15.9,-0.7,-4,19.9,5.34
Benthic Photo (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2023,2022,2022-10-20,0.12012836820424704,0.11703656144075306,-0.003091806763493979,-0.029287106283159815,-0.19879430600414025,0.19879430600414025,4.3,NA,NA,NA,12,11.7,-0.3,-2.9,19.9,4.3
Benthic Photo (LTMP),U/N Reef (20-353),REEF 20-353,20-353,PO,Southern,_,9,2018,2017,2018-03-18,0.2612895387250324,0.26568580155040955,0.00439626282537714,-0.06548305082007931,-0.1971378422533186,0.1971378422533186,2.92,NA,NA,NA,26.1,26.6,0.4,-6.5,19.7,2.92
Manta Tow (LTMP),Chicken Reef (18-086),CHICKEN REEF,18-086,TO,Central,_,9,2024,2023,2024-02-09,0.3286041433038313,0.2640352540479171,-0.0645688892559142,-0.06511346818617617,-0.19722465604457862,0.19722465604457862,0.846666667,m,Kirrily,NA,32.9,26.4,-6.5,-6.5,19.7,0.85
Benthic Photo (LTMP),Langford-Bird Reef (20-019),LANGFORD AND BIRD ISLES,20-019,WH,Southern,_,9,1999,1998,1999-03-11,0.17632026194464365,0.17612490113105198,-1.953608135916718e-4,-0.0434783332628443,-0.19708837625296066,0.19708837625296066,0.61,NA,NA,NA,17.6,17.6,-0,-4.3,19.7,0.61
Benthic Photo (LTMP),John Brewer Reef (18-075),JOHN BREWER REEF,18-075,TO,Central,_,9,2017,2017,2017-05-01,0.24005560735109369,0.25829060038766244,0.018234993036568753,-0.06319412881566502,-0.19596006599066262,0.19596006599066262,5.8,b,NA,"2- bl no mortality, 2016/17 summer bleaching",24,25.8,1.8,-6.3,19.6,5.8
Manta Tow (LTMP),Border Island Reef (No 1) (20-067a),BORDER ISLAND,20-067a,WH,Southern,_,9,2023,2022,2023-02-18,0.12331520904575231,0.11376023591015187,-0.009554973135600442,-0.027914481746624517,-0.1956512142100511,0.1956512142100511,4.51,NA,NA,NA,12.3,11.4,-1,-2.8,19.6,4.51
Manta Tow (LTMP),U/N Reef (11-162),REEF 11-162,11-162,CG,Northern,_,9,2024,2023,2023-11-24,0.21503788462554926,0.19608490113541244,-0.018952983490136827,-0.047933371130289545,-0.19563182242306312,0.19563182242306312,0.566666667,NA,NA,NA,21.5,19.6,-1.9,-4.8,19.6,0.57
Benthic Photo (MMP),Pelican Island Reef (23-017),PELICAN ISLAND,23-017,CB,Southern,_,5,2024,2024,2024-05-14,0.1888051471674132,0.18529755917949564,-0.0035075879879175598,-0.044796069224093925,-0.1938438092540595,0.1938438092540595,13.26,b,NA,bleaching still evident at time of surveys,18.9,18.5,-0.4,-4.5,19.4,13.26
Benthic Photo (LTMP),Erskine Reef (23-068),ERSKINE ISLAND,23-068,CB,Southern,_,9,2018,2017,2017-10-21,0.31049535588661525,0.2754339795678944,-0.03506137631872086,-0.06664947926687126,-0.19426608176691693,0.19426608176691693,1.73,m,NA,high disease and unknown scaring 113,31,27.5,-3.5,-6.7,19.4,1.73
Manta Tow (LTMP),Feather Reef (17-034),FEATHER REEF,17-034,IN,Central,_,9,2024,2023,2023-09-10,0.22169293982070737,0.1944095826335418,-0.02728335718716557,-0.0470784779250777,-0.19414761212004855,0.19414761212004855,0.93,NA,NA,NA,22.2,19.4,-2.7,-4.7,19.4,0.93
Manta Tow (LTMP),U/N Reef (11-049),REEF 11-049,11-049,CG,Northern,_,9,2023,2022,2022-12-06,0.1841210033757512,0.17383394968628782,-0.010287053689463393,-0.04171049361245084,-0.192618628199608,0.192618628199608,5.77,NA,NA,NA,18.4,17.4,-1,-4.2,19.3,5.77
Benthic Photo (MMP),Havannah Reef (18-065),HAVANNAH ISLAND,18-065,TO,Central,South,2,2021,2021,2021-05-13,0.22145035630746404,0.20419517592338127,-0.017255180384082774,-0.048926837834320225,-0.19253285896345307,0.19253285896345307,1.78,b,NA,bleaching at time of previous survey,22.1,20.4,-1.7,-4.9,19.3,1.78
Benthic Photo (LTMP),Hastings Reef (16-057),HASTINGS REEF,16-057,CA,Central,_,9,2017,2016,2016-09-17,0.32196728137842545,0.2580853512318209,-0.06388193014660454,-0.061685662192810985,-0.19230435298451493,0.19230435298451493,5.286666667,b,NA,"bleaching mortality- HC.  2015/16 summer bleaching, COTS removal-646",32.2,25.8,-6.4,-6.2,19.2,5.29
Manta Tow (LTMP),Hyde Reef (19-207),HYDE REEF,19-207,WH,Southern,_,9,1999,1998,1999-03-06,0.324622351996007,0.2889528032719973,-0.03566954872400968,-0.06859666381279253,-0.1913171545631409,0.1913171545631409,1.103333333,NA,NA,NA,32.5,28.9,-3.6,-6.9,19.1,1.1
Manta Tow (LTMP),Rib Reef (18-032),RIB REEF,18-032,TO,Central,_,9,2023,2022,2023-03-13,0.24122436832919858,0.22653613954286794,-0.014688228786330637,-0.053544162097622645,-0.19049418185877393,0.19049418185877393,5.2,NA,NA,NA,24.1,22.7,-1.5,-5.4,19,5.2
Manta Tow (LTMP),East Cay Reef (21-305),EAST CAY,21-305,SW,Southern,_,9,2018,2017,2018-01-20,0.3237029370129119,0.2873689987332649,-0.03633393827964704,-0.06772373464923476,-0.19018566878894663,0.19018566878894663,1.79,NA,NA,NA,32.4,28.7,-3.6,-6.8,19,1.79
Benthic Photo (LTMP),U/N Reef (21-060),REEF 21-060,21-060,PO,Southern,_,9,2024,2023,2024-03-20,0.12694702116995202,0.14667581543441732,0.019728794264465305,-0.03469715531896192,-0.1902538253099055,0.1902538253099055,0.65,b,NA,DHW 8.99,12.7,14.7,2,-3.5,19,0.65
Benthic Photo (LTMP),McSweeney Reef (11-016),MCSWEENEY REEF,11-016,CG,Northern,_,9,2025,2024,2024-12-16,0.11197523789881832,0.11735438358721013,0.005379145688391818,-0.027486809288382055,-0.18847082053030997,0.18847082053030997,5.355,NA,NA,NA,11.2,11.7,0.5,-2.7,18.8,5.36
Benthic Photo (MMP),Richards (Bedarra) Reef (18-001),BEDARRA ISLAND,18-001,IN,Central,_,2,2024,2024,2024-06-03,0.12999759964029725,0.13340618825777464,0.0034085886174773927,-0.03117771562167801,-0.18828953111514882,0.18828953111514882,4.065,NA,NA,NA,13,13.3,0.3,-3.1,18.8,4.07
Benthic Photo (LTMP),East Cay Reef (21-305),EAST CAY,21-305,SW,Southern,_,9,2017,2016,2017-01-25,0.23294246989646447,0.2287774336347579,-0.004165036261706584,-0.05325518755901953,-0.18815918580126678,0.18815918580126678,0,NA,NA,NA,23.3,22.9,-0.4,-5.3,18.8,0
Benthic Photo (LTMP),U/N Reef (21-060),REEF 21-060,21-060,PO,Southern,_,9,2025,2024,2025-01-11,0.14667581543441732,0.16346375414086944,0.01678793870645212,-0.037805649744738205,-0.18690740674807635,0.18690740674807635,8.99,NA,NA,NA,14.7,16.3,1.7,-3.8,18.7,8.99
Benthic Photo (MMP),Richards (Bedarra) Reef (18-001),BEDARRA ISLAND,18-001,IN,Central,_,5,2017,2017,2017-05-03,0.1621640060354707,0.15792266544085126,-0.004241340594619447,-0.03657624803054329,-0.18709182256348003,0.18709182256348003,7.455,b,NA,NA,16.2,15.8,-0.4,-3.7,18.7,7.46
Benthic Photo (LTMP),Dip Reef (18-039),DIP REEF,18-039,TO,Central,_,9,2023,2022,2023-03-16,0.31689543213190297,0.25000968515127425,-0.06688574698062871,-0.057644819079961766,-0.18676163247167696,0.18676163247167696,5.7625,b,NA,"21% bleached on scuba in 2022, DHW 5",31.7,25,-6.7,-5.8,18.7,5.76
Manta Tow (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2003,2002,2003-03-12,0.2098048305994146,0.20517618372191695,-0.004628646877497644,-0.04726782653370343,-0.18650204629428688,0.18650204629428688,3.82,b,NA,bleaching scattered colonies on 6 transects.,21,20.5,-0.5,-4.7,18.7,3.82
Manta Tow (LTMP),Chinaman Reef (22-102),CHINAMAN REEF (22-102),22-102,SW,Southern,_,9,2025,2024,2024-11-16,0.18136489645736498,0.19036409067758586,0.008999194220220885,-0.04335639519688881,-0.18471500276322375,0.18471500276322375,9.3,b,NA,Aerial bl 3 2024 DHW 9.57,18.1,19,0.9,-4.3,18.5,9.3
Benthic Photo (LTMP),Myrmidon Reef (18-034),MYRMIDON REEF,18-034,TO,Central,_,9,2017,2017,2017-05-11,0.23101352127648417,0.24834121060501707,0.017327689328532903,-0.05584363663708855,-0.18298299257560235,0.18298299257560235,7.46,NA,NA,NA,23.1,24.8,1.7,-5.6,18.3,7.46
Manta Tow (LTMP),Michaelmas Reef (16-060),MICHAELMAS CAY,16-060,CA,Central,_,9,2023,2022,2023-03-03,0.1084927935854833,0.14280309728012264,0.03431030369463933,-0.03210947978832121,-0.18253089303460146,0.18253089303460146,4.76,NA,NA,NA,10.8,14.3,3.4,-3.2,18.3,4.76
Benthic Photo (LTMP),Rebe Reef (19-209),REBE REEF,19-209,WH,Southern,_,9,1999,1998,1999-03-04,0.18605486008427247,0.18320905623070705,-0.0028458038535654206,-0.04106042109314491,-0.1822724568855621,0.1822724568855621,1.1475,NA,NA,NA,18.6,18.3,-0.3,-4.1,18.2,1.15
Benthic Photo (LTMP),Gannett Cay Reef (21-556),GANNET CAY,21-556,SW,Southern,_,9,2024,2023,2023-10-09,0.04963625471594167,0.07002682803684913,0.020390573320907462,-0.01581114860016803,-0.18207642799254348,0.18207642799254348,0.29,NA,NA,NA,5,7,2,-1.6,18.2,0.29
Manta Tow (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2023,2022,2022-10-21,0.2310673985478165,0.21905786708653077,-0.012009531461285722,-0.04873827360520245,-0.18132058548079213,0.18132058548079213,4.405,NA,NA,NA,23.1,21.9,-1.2,-4.9,18.1,4.4
Manta Tow (LTMP),U/N Reef (19-138),REEF 19-138,19-138,WH,Southern,_,9,1999,1998,1999-03-08,0.16139122681705487,0.16322483383397288,0.0018336070169180096,-0.03628345468895353,-0.18095738064616132,0.18095738064616132,1.22,NA,NA,NA,16.1,16.3,0.2,-3.6,18.1,1.22
Benthic Photo (LTMP),Green Island Reef (16-049),GREEN ISLAND,16-049,CA,Central,_,9,2017,2016,2016-12-04,0.055087663392395805,0.07942342539114457,0.02433576199874876,-0.017682380026353903,-0.18023785596688058,0.18023785596688058,3.95,NA,NA,NA,5.5,7.9,2.4,-1.8,18,3.95
Benthic Photo (LTMP),U/N Reef (21-187),REEF 21-187,21-187,SW,Southern,_,9,2018,2017,2018-03-19,0.2452342828949035,0.23972022561623105,-0.005514057278672463,-0.05272925999152095,-0.17968768928769938,0.17968768928769938,2.35,NA,NA,NA,24.5,24,-0.6,-5.3,18,2.35
Benthic Photo (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,1999,1998,1998-10-16,0.12100628100112559,0.12368931125440184,0.00268303025327625,-0.02744915803879702,-0.180422204629241,0.180422204629241,1.1675,NA,NA,NA,12.1,12.4,0.3,-2.7,18,1.17
Benthic Photo (MMP),Dent Reef (No 1) (20-058a),DENT ISLAND,20-058a,WH,Southern,_,2,2023,2023,2023-06-27,0.20587708292535242,0.20211926077969242,-0.003757822145660006,-0.0447081732472851,-0.18040042024733366,0.18040042024733366,0.145,NA,NA,NA,20.6,20.2,-0.4,-4.5,18,0.14
Manta Tow (LTMP),Agincourt Reefs (No 1) (15-099c),AGINCOURT REEF NO.1,15-099c,CA,Central,_,9,2025,2024,2024-10-06,0.44560178073362894,0.3406554623648544,-0.10494631836877455,-0.07496436196484085,-0.17993469726375103,0.17993469726375103,NA,m,NA,Aerial bl 3 2024 DHW 6.97,44.6,34.1,-10.5,-7.5,18,NA
Manta Tow (LTMP),Beaver Reef (17-051),BEAVER REEF,17-051,IN,Central,_,9,2025,2025,2025-05-24,0.19224730397259066,0.17988138673583712,-0.012365917236753537,-0.039573985099107145,-0.17951018734411395,0.17951018734411395,NA,NA,NA,NA,19.2,18,-1.2,-4,18,NA
Manta Tow (LTMP),St Crispin Reef (16-019),ST. CRISPIN REEF,16-019,CA,Central,_,9,2003,2002,2002-10-27,0.13971770294125585,0.13999164884529644,2.7394590404059005e-4,-0.030555846379719417,-0.17811887220877137,0.17811887220877137,2.745,NA,NA,NA,14,14,0,-3.1,17.8,2.74
Manta Tow (LTMP),U/N Reef (21-139),REEF 21-139,21-139,SW,Southern,_,9,2025,2024,2025-01-05,0.5779862545901678,0.45086177844244085,-0.12712447614772698,-0.09738866699624985,-0.17731194904806083,0.17731194904806083,8.6,NA,NA,NA,57.8,45.1,-12.7,-9.7,17.7,8.6
Benthic Photo (LTMP),Hastings Reef (16-057),HASTINGS REEF,16-057,CA,Central,_,9,2024,2023,2023-09-04,0.18091674722748655,0.16959245778756643,-0.011324289439920115,-0.036792571440919145,-0.177411896981161,0.177411896981161,0.8,NA,NA,NA,18.1,17,-1.1,-3.7,17.7,0.8
Benthic Photo (MMP),Daydream Reef (No 1) (20-035a),DAYDREAM ISLAND,20-035a,WH,Southern,_,2,2024,2024,2024-07-19,0.01538463975342603,0.028584680449361424,0.013200040695935394,-0.006320842801041194,-0.17604096052186946,0.17604096052186946,8.5,NA,NA,NA,1.5,2.9,1.3,-0.6,17.6,8.5
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,2,2017,2017,2017-05-01,0.1751490785134867,0.14956038795904808,-0.02558869055443863,-0.032216875049012494,-0.17626303468386936,0.17626303468386936,7.8,b,NA,NA,17.5,15,-2.6,-3.2,17.6,7.8
Manta Tow (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,2017,2016,2016-08-18,0.24797977140418176,0.21760283272138795,-0.030376938682793814,-0.0468471728456578,-0.17648209404096407,0.17648209404096407,7.49,m,NA,COTS/bleaching,24.8,21.8,-3,-4.7,17.6,7.49
Manta Tow (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2024,2023,2024-01-21,0.21905786708653077,0.2124716767376835,-0.006586190348847276,-0.04494454602939287,-0.17392308249123997,0.17392308249123997,2.345,NA,NA,NA,21.9,21.2,-0.7,-4.5,17.4,2.35
Manta Tow (LTMP),Langford-Bird Reef (20-019),LANGFORD AND BIRD ISLES,20-019,WH,Southern,_,9,2023,2022,2023-02-18,0.08646744969612813,0.14275971171053556,0.05629226201440743,-0.0300473868015632,-0.17287778841479018,0.17287778841479018,4.77,NA,NA,NA,8.6,14.3,5.6,-3,17.3,4.77
Benthic Photo (LTMP),MacGillivray Reef (14-114),MACGILLIVRAY REEF,14-114,CL,Northern,_,9,2024,2023,2023-11-19,0.174723897446998,0.16676184000596264,-0.00796205744103537,-0.03513153686946547,-0.17315270419613268,0.17315270419613268,1.5,NA,NA,NA,17.5,16.7,-0.8,-3.5,17.3,1.5
Benthic Photo (MMP),Shute Reef (20-048),SHUTE ISLAND AND TANCRED ISLAND,20-048,WH,Southern,_,5,2018,2018,2018-06-15,0.1340023293482837,0.14748340855825853,0.013481079209974822,-0.03106611766863325,-0.173022554397475,0.173022554397475,0,NA,NA,NA,13.4,14.7,1.3,-3.1,17.3,0
Manta Tow (LTMP),Faith Reef (19-044),FAITH REEF,19-044,CU,Southern,_,9,1999,1999,1999-06-01,0.21260369169042068,0.20638934133630396,-0.0062143503541167155,-0.043432490972527056,-0.1731607275679641,0.1731607275679641,0,NA,NA,NA,21.3,20.6,-0.6,-4.3,17.3,0
Benthic Photo (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,1999,1998,1998-10-18,0.16851664738848596,0.15946292420685595,-0.009053723181630002,-0.03323421107269496,-0.17157822713655577,0.17157822713655577,1.255,NA,NA,NA,16.9,15.9,-0.9,-3.3,17.2,1.25
Benthic Photo (LTMP),Pompey Reef (No 1) (20-351a),POMPEY REEF NO.1,20-351a,PO,Southern,_,9,2025,2024,2025-01-17,0.2705389010800665,0.24919934644249417,-0.02133955463757234,-0.051276043056292395,-0.17008367794645068,0.17008367794645068,8.636666667,NA,NA,NA,27.1,24.9,-2.1,-5.1,17,8.64
Benthic Photo (LTMP),Helix Reef (18-076),HELIX REEF,18-076,TO,Central,_,9,2024,2024,2024-06-07,0.3220764384215993,0.28779769722685716,-0.03427874119474211,-0.059203468146259014,-0.1701243387584144,0.1701243387584144,6.095,m,Kirrily,70 phys,32.2,28.8,-3.4,-5.9,17,6.1
Benthic Photo (LTMP),Wade Reef (21-588),WADE REEF,21-588,SW,Southern,_,9,2023,2022,2022-09-07,0.05637651204605025,0.08233860476623814,0.025962092720187888,-0.016826899638437635,-0.167990963939599,0.167990963939599,0.345,NA,NA,NA,5.6,8.2,2.6,-1.7,16.8,0.34
Manta Tow (LTMP),Wade Reef (21-588),WADE REEF,21-588,SW,Southern,_,9,2023,2022,2022-09-07,0.11624284478773304,0.13613924726145119,0.01989640247371814,-0.027610746702721435,-0.16759179189242224,0.16759179189242224,0.345,NA,NA,NA,11.6,13.6,2,-2.8,16.8,0.34
